小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价 
万科双子座,售罄,[滨海新区]第五大街与时尚西路交口,二居(3),,"均价7,872元/m²",总价待定
万通上北新新家园,售罄,滨海新区 - 厦门路与云山道交口二号水库北（距京津塘高速出口2公里处）,三居(2),,"均价10,104元/m²",总价待定
君利名筑,售罄,[武清-下朱庄]京津公路西侧知行道交口处,二居(3)，三居(1),,"均价7,500元/m²",总价待定
东海云天,售罄,[滨海新区-新港居住区]大连东道与港滨路交口,一居(1)，二居(3)，三居(2),,"均价12,292元/m²",总价待定
恒盛尚海湾（别墅）,售罄,滨海新区 - 港塘公路官港湖森林公园入口西行100米,不限(1)，二居(2)，三居(1),2016.11.15,总价待定,
首创国际半岛,售罄,[武清-河西务]高村乡京津高速永乐站收费口旁,二居(4)，三居(2),,售价待定,总价待定
首创国际半岛（别墅）,售罄,[武清-河西务]高村乡京津高速永乐站收费口旁,二居(4)，三居(2),,总价待定,
英伦假日（别墅）,售罄,[武清-下朱庄]广贤路与致远道交口,四居(3),2017.07.13,总价待定,
花都新苑（公寓）,售罄,[武清-曹子里]杨村东北侧曹子里,一居(1)，二居(2)，三居(1),,售价待定,总价待定
宸峰家园（公寓）,售罄,[武清-杨村]胜利路与大桥道交口,二居(2),,售价待定,总价待定
润泽尚苑（别墅）,售罄,[武清-下朱庄]南湖风景区天和路西侧,不限(4),2016.12.15,总价待定,
美地智汇城（商铺）,售罄,[武清-下朱庄]武清京津公路西侧（下朱庄...,,2017.05.02,"均价14,000元/m²",总价待定
心源家园,售罄,滨海新区 - 塘沽宝山道1731号（高新技术开发区管委会东侧）,一居(2)，二居(3),,"均价8,833元/m²",总价待定
盛世豪庭,售罄,[武清-陈咀镇]104国道西侧200米,二居(2)，三居(3),2016.11.16,售价待定,总价待定
宸峰家园,售罄,[武清-杨村]胜利路与大桥道交口,二居(2),,售价待定,总价待定
南湖9号独栋别墅（别墅）,售罄,[武清-南湖]天湖路与五间房道交口,不限(3),2017.01.05,总价待定,
龙福花园（公寓）,售罄,[武清-曹子里]曹子里乡政府路东侧,二居(2)，三居(1),,售价待定,总价待定
首城南湖墅,售罄,[武清-南湖]天和路与藕甸道交口,,2017.04.25,售价待定,总价待定
泽信公馆,售罄,[武清-杨村]新城南东路（新一中东侧）,三居(4),2016.11.28,售价待定,总价待定
翡翠半岛（别墅）,售罄,[武清-杨村]翠亨路与京津二线交汇处,,2017.04.25,总价待定,
远洋锦上,售罄,[滨海新区-塘沽]津塘公路7016号,一居(1)，二居(4)，三居(2),2017.09.29,售价待定,总价待定
富尚嘉源（别墅）,售罄,[武清-石各庄]距汊沽港自行车王国2公里,二居(1)，三居(1),,总价待定,
远洋香奈,售罄,[武清] 武清强国道与翠通路交口（京津城...,,2017.04.27,售价待定,总价待定
富尚嘉源（公寓）,售罄,[武清-石各庄]距汊沽港自行车王国2公里,二居(1)，三居(1),,售价待定,总价待定
翡翠蓝湾,售罄,[武清-下朱庄]上马台镇政府西300米,二居(2)，三居(1)，四居(1),2017.04.25,"均价13,000元/m²",56万元
泽信万象街（商铺）,售罄,武清 - 武清运通广场北侧（武清客运站对面）,一居(4),2016.12.14,"均价16,800元/m²",104-370万元
亚平宁广场（商铺）,售罄,[武清-杨村]前进道与泉发路交口,一居(2),2017.01.09,"均价20,000元/m²",408-686万元
隆河国际商业广场（商铺）,售罄,武清 - 京津公路与光明道交口东北侧,二居(1),2017.01.10,"均价20,000元/m²",420万元
双威悦馨苑,售罄,滨海新区 - 中新大道管委会前行2公里处,二居(2)，三居(4),2016.12.26,售价待定,总价待定
吉宝季景兰庭,售罄,滨海新区 - 和旭路1189号（和旭路与和畅路交口）,二居(3)，三居(5),2016.12.01,售价待定,总价待定
中国塘,售罄,[滨海新区-塘沽]洞庭路与上海道交口处,二居(1)，三居(2),,售价待定,总价待定
青果青城,售罄,滨海新区 - 塘沽中部新城银河五路与金岸西四道交口,一居(2)，二居(5)，三居(2),2016.12.27,售价待定,总价待定
旭辉朗悦湾,售罄,[滨海新区-汉沽]六经路与五纬路交口,二居(1)，三居(7),,售价待定,总价待定
南益名士华庭,售罄,[滨海新区-塘沽]新河街福州道延长线,一居(1)，二居(9)，三居(12)，四居(1),2016.12.14,售价待定,总价待定
中加生态示范区,售罄,滨海新区 - 滨海旅游区海洋博物馆西南侧,三居(5),2016.12.28,售价待定,总价待定
中铁滨海欣城,售罄,[滨海新区-汉沽]大丰路与朝阳街交口,一居(1)，二居(4)，三居(1),2016.12.14,售价待定,总价待定
海泰海港花园,售罄,滨海新区 - 渤海十路以东，金沙江道以北,二居(5)，三居(4)，四居(1),2016.12.14,售价待定,总价待定
泰达星海湾,售罄,[滨海新区-塘沽]渤海十路与岷江道交口处,一居(2)，二居(3)，三居(1),,"均价6,200元/m²",总价待定
贻成豪庭,售罄,滨海新区 - 塘汉路与云山道交口（交口的西北角处）,一居(2)，二居(4)，三居(1),,售价待定,总价待定
泰达MSD•佰席,售罄,[滨海新区-泰达MSD]第一大街与新城西路交口,三居(2)，四居(2)，五居及以上(2),,"均价28,000元/m²",总价待定
71墅,售罄,滨海新区 - 第二大街与北海西路交口（MSD东侧）,不限(3)，二居(1)，三居(7)，五居及以上(2),2016.10.20,"均价25,000元/m²",总价待定
香水湾,售罄,滨海新区 - 汉沽大桥西侧一纬路北（留庄）,二居(4)，三居(1),2016.10.21,售价待定,总价待定
融科瀚棠,售罄,[滨海新区]第四大街与泰祥路交口,不限(1)，二居(2)，三居(1),,售价待定,总价待定
维朗山（别墅）,售罄,[滨海新区-大港港东新城]港东新城7/8号地,二居(4)，三居(6),,总价待定,
津滨藏锦（公寓）,售罄,[滨海新区-泰达MSD]顺达街88号,一居(1)，二居(1),,售价待定,总价待定
亿利国际生态岛（别墅）,售罄,滨海新区 - 中生大道与静湖南路交口,不限(2)，三居(3),2016.12.19,总价待定,
中加生态示范区（别墅）,售罄,滨海新区 - 滨海旅游区海洋博物馆西南侧,三居(5),2016.12.28,总价待定,
海诚园,售罄,滨海新区 - 港东六道以南、海景大道以西,二居(3)，三居(2),2016.12.10,售价待定,总价待定
泰达御景,售罄,滨海新区 - 天池北路与北塘大街交口,三居(4),2016.12.12,售价待定,总价待定
泰丰珺林,售罄,[滨海新区]南海路以东泰达大街以北,二居(4)，三居(2)，四居(1),2017.01.09,"均价31,000元/m²",总价待定
泰达风景,售罄,滨海新区 - 港塘公路与世纪大道交口,不限(2)，二居(9)，三居(2),2017.01.09,售价待定,总价待定
宜和美墅,售罄,[滨海新区-中新生态城]动漫南路与文一路交口,不限(3),2016.12.16,售价待定,总价待定
季景峰阁,售罄,[滨海新区-中新生态城]和风路与和畅路交口,二居(1)，三居(2),2016.12.01,售价待定,总价待定
万通新城国际,售罄,[滨海新区-泰达MSD]泰达时尚广场,三居(2),,"均价18,568元/m²",总价待定
隆盛乐活源,售罄,滨海新区 - 塘沽车站北路5号（隆盛花园旁）,一居(1)，二居(4),,"均价10,806元/m²",总价待定
COCO的洋房,售罄,[滨海新区-中新生态城]中新大道1852号,二居(4)，三居(4)，四居(1),2016.12.21,售价待定,总价待定
天房彩虹苑,售罄,滨海新区 - 大丰路西侧200米，汉蔡线以北500米,一居(1)，二居(4)，三居(3)，四居(1),2017.01.05,售价待定,总价待定
佳宁苑,售罄,滨海新区 - 天津港散货物流区金岸一道以南（海滨大道以西）,一居(1)，二居(1)，三居(2),2016.12.20,售价待定,总价待定
京港国际城,售罄,[滨海新区-汉沽]大丰路,二居(5),,"均价4,090元/m²",总价待定
盛星东海岸,售罄,滨海新区 - 滨海新区海洋高新技术开发区内,一居(2)，二居(1),,"均价9,860元/m²",总价待定
馨月湾,售罄,[滨海新区-汉沽]一经路东侧，汉沽医院以南,一居(1)，二居(1)，三居(3),2016.12.27,"均价9,490元/m²",总价待定
房信海景园,售罄,[滨海新区-大港港东新城]海景路中段,二居(2)，三居(3),2016.11.17,"均价7,700元/m²",总价待定
天房锦绣乾城,售罄,[滨海新区-汉沽]四经路以西,一居(1)，二居(3),,"均价5,583元/m²",总价待定
万科东海岸,售罄,[滨海新区-东疆港]欧洲路与内蒙道交口,二居(2)，三居(2),,"均价8,200元/m²",总价待定
中建幸福城,售罄,滨海新区 - 塘沽河北路延长线塘沽森林公园对面,二居(2)，三居(2),,"均价7,650元/m²",总价待定
联发琴墅（别墅）,售罄,[滨海新区-北塘居住区]北塘小镇南面,二居(1)，三居(2),,总价待定,
紫润别苑,售罄,[滨海新区-汉沽]四纬路南侧、六经路以东,二居(2)，三居(1),2016.11.21,"均价6,800元/m²",总价待定
宜和美林,售罄,滨海新区 - 中生大道与中天大道交口西北侧,二居(2)，三居(2)，四居(1),,"均价10,000元/m²",总价待定
宜禾汇,售罄,[滨海新区-中新生态城]和韵路与和风路交口,二居(1)，三居(1),,"均价9,200元/m²",总价待定
万通新新逸墅（别墅）,售罄,[滨海新区-中新生态城]中央大道与和睦路交口,不限(3),,总价待定,
融创融公馆（别墅）,售罄,滨海新区 - 阳澄湖路（黄海北路）与泉州道交口,不限(4),,总价待定,
世纪金三角公寓（公寓）,售罄,[滨海新区-塘沽]营口道与烟台道交口,不限(2),2016.11.16,售价待定,总价待定
万科金域蓝湾,售罄,[滨海新区]泰达时尚广场核心价值区,三居(4),,"均价16,000元/m²",总价待定
海川园,售罄,滨海新区 - 大港一中东第3个路口处,二居(4)，三居(3)，四居(1),2016.12.13,售价待定,总价待定
清谷（别墅）,售罄,[滨海新区]学院区第十三大街与洞庭路交口处,不限(2),,总价待定,
吉宝沁风御庭（别墅）,售罄,[滨海新区-中新生态城]中新大道5681号,不限(5)，二居(1)，三居(5),2016.12.01,总价待定,
宝利新都汇（别墅）,售罄,[滨海新区-汉沽]人民街与大丰路交口,二居(2)，三居(1),,总价待定,
弘泽天泽（公寓）,售罄,[滨海新区-汉沽]汉沽新开北路与东滨路交口,二居(1)，三居(2),,售价待定,总价待定
宜和美墅（别墅）,售罄,[滨海新区-中新生态城]动漫南路与文一路交口,不限(3),2016.12.16,总价待定,
泰达风景（别墅）,售罄,滨海新区 - 港塘公路与世纪大道交口,不限(2)，二居(9)，三居(2),2017.01.09,总价待定,
首创国际城（公寓）,售罄,[滨海新区-塘沽]塘沽区河北路与宝山道交口,二居(9)，三居(2),,售价待定,总价待定
万科金域蓝湾（别墅）,售罄,[滨海新区]泰达时尚广场核心价值区,三居(4),,总价待定,
东海云天（别墅）,售罄,[滨海新区-新港居住区]大连东道与港滨路交口,一居(1)，二居(3)，三居(2),,总价待定,
维朗山（公寓）,售罄,[滨海新区-大港港东新城]港东新城7/8号地,二居(4)，三居(6),,售价待定,总价待定
天保月湾,售罄,滨海新区 - 渤海十二南路与金沙江道交口,一居(2)，二居(5),2016.12.01,售价待定,总价待定
听涛苑,售罄,[滨海新区-塘沽]金岸二道(海滨大道西侧),二居(2)，三居(6),2016.12.14,售价待定,总价待定
众美青城,售罄,滨海新区 - 中天大道与和顺路交口东北侧,二居(2)，三居(6)，四居(2),2016.11.28,售价待定,总价待定
世茂玖熙,售罄,滨海新区 - 中央大道与中津大道交口,三居(4)，四居(1),2016.12.01,售价待定,总价待定
吉宝澜岸铭郡（别墅）,售罄,滨海新区 - 中新大道与中生大道交口,不限(5),2016.11.21,总价待定,
中和苑,售罄,滨海新区 - 中部新城南起步区中吉路以东，永秀道以北,二居(1)，三居(1),2016.12.31,售价待定,总价待定
明城东岸,售罄,[滨海新区-汉沽]东大丰路与太平街交口,二居(3)，三居(3),,售价待定,总价待定
天成一品,售罄,[滨海新区]二大街与太湖路交口,二居(2)，三居(3)，四居(1),2016.12.19,售价待定,总价待定
格调林泉,售罄,[滨海新区]洞庭路与第一大街交口,二居(3)，三居(4)，四居(1),2016.12.13,售价待定,总价待定
泰达美源,售罄,[滨海新区-汉沽]东风路与朝阳街交口,二居(3)，三居(2),2016.12.14,售价待定,总价待定
世茂英郡（世茂生态城4期）（别墅）,售罄,[滨海新区-中新生态城]中津大道与和畅路交口,不限(2),2016.11.11,总价待定,
联发琴墅,售罄,[滨海新区-北塘居住区]北塘小镇南面,二居(1)，三居(2),,售价待定,总价待定
联智峰尚花园,售罄,[滨海新区-汉沽]三纬路与四经路交口,二居(5)，三居(1),,售价待定,总价待定
盛星东海岸（别墅）,售罄,滨海新区 - 滨海新区海洋高新技术开发区内,一居(2)，二居(1),,总价待定,
万通新城国际（别墅）,售罄,[滨海新区-泰达MSD]泰达时尚广场,三居(2),,总价待定,
天津de小洋楼（公寓）,售罄,[滨海新区-塘沽]塘沽区新北路与河北路交口,一居(2)，二居(1),,售价待定,总价待定
宝龙城,售罄,[滨海新区-滨海旅游区]海旭道与安明路交口,二居(5)，三居(7),2017.09.29,"均价12,800元/m²",总价待定
城市名居（公寓）,售罄,[滨海新区-塘沽]福州道乐购斜对面,二居(8)，三居(2),,售价待定,总价待定
天房海天园,售罄,[滨海新区-大港]海景一路与旭日路交口西北侧,二居(5)，三居(2),2017.04.26,"均价10,000元/m²",总价待定
世纪祥和新园,售罄,[滨海新区-塘沽]新港三号路与春风路交口,二居(4)，三居(1),,"均价14,144元/m²",总价待定
港东未来城,售罄,滨海新区 - 海景八路与港东六道交口西北侧,二居(2),,"均价6,000元/m²",总价待定
清谷（公寓）,售罄,[滨海新区]学院区第十三大街与洞庭路交口处,不限(2),,"均价9,500元/m²",总价待定
富贵嘉园,售罄,滨海新区 - 新港路与新港一号路交口北侧,二居(5)，三居(3),2016.11.17,"均价15,000元/m²",总价待定
东城天境,售罄,[滨海新区-大港港东新城]滨海新区大港,,2017.05.02,"均价9,800元/m²",总价待定
紫竹华庭,售罄,[滨海新区-塘沽]车站北路立交桥西侧200米,二居(5),,"均价12,500元/m²",总价待定
振业铂雅轩,售罄,[滨海新区]建材路与第一大街交口,二居(3)，三居(3),2016.12.12,售价待定,总价待定
天津de小洋楼（别墅）,售罄,[滨海新区-塘沽]塘沽区新北路与河北路交口,一居(2)，二居(1),,总价待定,
